"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:07.8110064Z,1,2019-07-15T12:05:07.7310000Z,"WeatherStation","0CB79D93","D95A592D4A45F879",30.299999,970.866943,40.900002,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:15.6988769Z,1,2019-07-15T11:25:15.6500000Z,"WeatherStation","0CB79D93","23BCB41135D1883D",29.700001,971.162109,41.799999,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:12.9050471Z,1,2019-07-15T12:05:12.8610000Z,"WeatherStation","0CB79D93","CF5A2E0BA3F8ACED",30.299999,970.874756,40.900002,5.799999,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:20.9069114Z,1,2019-07-15T11:25:20.7770000Z,"WeatherStation","0CB79D93","8A63CB9641A35326",29.799999,971.149902,41.799999,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:18.1080949Z,1,2019-07-15T12:05:18.0050000Z,"WeatherStation","0CB79D93","D95A592D4A45F879",30.299999,970.873535,40.900002,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:26.0059877Z,1,2019-07-15T11:25:25.9200000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.161865,41.900002,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:23.1940970Z,1,2019-07-15T12:05:23.1470000Z,"WeatherStation","0CB79D93","229A43D62706325B",30.299999,970.851807,40.900002,5.799999,13,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:31.1056987Z,1,2019-07-15T11:25:31.0650000Z,"WeatherStation","0CB79D93","23BCB41135D1883D",29.700001,971.187744,42,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:28.3941469Z,1,2019-07-15T12:05:28.2910000Z,"WeatherStation","0CB79D93","D95A592D4A45F879",30.299999,970.824463,40.799999,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:36.3157312Z,1,2019-07-15T11:25:36.2070000Z,"WeatherStation","0CB79D93","FE150EA80F5519DA",29.700001,971.16626,42.099998,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:33.4911776Z,1,2019-07-15T12:05:33.4330000Z,"WeatherStation","0CB79D93","229A43D62706325B",30.299999,970.76123,41,5.799999,13,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:41.4277983Z,1,2019-07-15T11:25:41.3390000Z,"WeatherStation","0CB79D93","D71E9A9398D46B2D",29.700001,971.135498,42,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:38.6872415Z,1,2019-07-15T12:05:38.5590000Z,"WeatherStation","0CB79D93","540E77E74611BD9C",30.299999,970.867432,41.099998,5.799999,39,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:46.5272756Z,1,2019-07-15T11:25:46.4800000Z,"WeatherStation","0CB79D93","D71E9A9398D46B2D",29.700001,971.122559,42,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:43.7872153Z,1,2019-07-15T12:05:43.7020000Z,"WeatherStation","0CB79D93","62027BB82DEA05FB",30.299999,970.849609,41.099998,5.799999,40,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:51.7268158Z,1,2019-07-15T11:25:51.6230000Z,"WeatherStation","0CB79D93","23BCB41135D1883D",29.700001,971.158936,42.299999,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:48.9812485Z,1,2019-07-15T12:05:48.8460000Z,"WeatherStation","0CB79D93","D7EB08087C501D55",30.4,970.859619,41.200001,5.799999,38,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:25:56.8138773Z,1,2019-07-15T11:25:56.7650000Z,"WeatherStation","0CB79D93","FE150EA80F5519DA",29.700001,971.174072,41.900002,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:54.0812698Z,1,2019-07-15T12:05:53.9890000Z,"WeatherStation","0CB79D93","540E77E74611BD9C",30.299999,970.790039,41.299999,5.799999,39,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:02.0128605Z,1,2019-07-15T11:26:01.8900000Z,"WeatherStation","0CB79D93","7DC40224726C9028",29.700001,971.126465,41.900002,5.2,9,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:05:59.1813538Z,1,2019-07-15T12:05:59.1310000Z,"WeatherStation","0CB79D93","62B8232FA3D88E76",30.4,970.871582,41.299999,5.799999,40,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:07.1259038Z,1,2019-07-15T11:26:07.0310000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.155518,42.099998,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:04.3803270Z,1,2019-07-15T12:06:04.2580000Z,"WeatherStation","0CB79D93","90C293FCC2F2C8CB",30.4,970.814453,41.299999,5.799999,39,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:12.2179328Z,1,2019-07-15T11:26:12.1730000Z,"WeatherStation","0CB79D93","540D66CA53BF989F",29.799999,971.165039,41.799999,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:09.4714785Z,1,2019-07-15T12:06:09.4010000Z,"WeatherStation","0CB79D93","62B8232FA3D88E76",30.4,970.810547,41.200001,5.799999,40,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:17.4179663Z,1,2019-07-15T11:26:17.3140000Z,"WeatherStation","0CB79D93","C3E2DB02B755D3B0",29.799999,971.15918,42.099998,5.2,13,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:14.5723881Z,1,2019-07-15T12:06:14.5430000Z,"WeatherStation","0CB79D93","D82CEB57E85920CD",30.4,970.850342,41.099998,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:22.5249822Z,1,2019-07-15T11:26:22.4570000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.164795,42.200001,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:19.7594133Z,1,2019-07-15T12:06:19.6860000Z,"WeatherStation","0CB79D93","AEEE8CA42674C591",30.299999,970.820312,41.099998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:27.6190158Z,1,2019-07-15T11:26:27.5980000Z,"WeatherStation","0CB79D93","540D66CA53BF989F",29.799999,971.106934,42,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:24.9504479Z,1,2019-07-15T12:06:24.8270000Z,"WeatherStation","0CB79D93","AEEE8CA42674C591",30.299999,970.842529,41.200001,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:32.8240409Z,1,2019-07-15T11:26:32.7240000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.119873,42.099998,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:30.1494984Z,1,2019-07-15T12:06:30.0480000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.803955,41.299999,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:37.9210662Z,1,2019-07-15T11:26:37.8650000Z,"WeatherStation","0CB79D93","8A63CB9641A35326",29.799999,971.114746,42.099998,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:35.2425055Z,1,2019-07-15T12:06:35.2050000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.827637,41.599998,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:43.1121342Z,1,2019-07-15T11:26:43.0050000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.147949,42.099998,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:40.4385365Z,1,2019-07-15T12:06:40.3470000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.803955,41.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:48.2141271Z,1,2019-07-15T11:26:48.1460000Z,"WeatherStation","0CB79D93","F4508C71F55F93D5",29.799999,971.107666,41.900002,5.2,9,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:45.5375613Z,1,2019-07-15T12:06:45.4890000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.784424,41.400002,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:53.3181728Z,1,2019-07-15T11:26:53.2880000Z,"WeatherStation","0CB79D93","540D66CA53BF989F",29.799999,971.162842,41.799999,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:50.7349894Z,1,2019-07-15T12:06:50.6300000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.794434,41.200001,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:26:58.5141991Z,1,2019-07-15T11:26:58.4320000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.131592,41.900002,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:06:55.8340064Z,1,2019-07-15T12:06:55.7560000Z,"WeatherStation","0CB79D93","AEEE8CA42674C591",30.299999,970.824219,41.400002,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:03.6132208Z,1,2019-07-15T11:27:03.5590000Z,"WeatherStation","0CB79D93","FE150EA80F5519DA",29.700001,971.115234,41.799999,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:00.9380258Z,1,2019-07-15T12:07:00.8980000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.817627,41.200001,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:08.8162635Z,1,2019-07-15T11:27:08.7010000Z,"WeatherStation","0CB79D93","56360E0239516DEF",29.799999,971.178955,41.599998,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:06.1390641Z,1,2019-07-15T12:07:06.0550000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.797363,41.200001,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:13.9283099Z,1,2019-07-15T11:27:13.8420000Z,"WeatherStation","0CB79D93","540D66CA53BF989F",29.799999,971.157227,41.700001,5.2,11,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:11.2480901Z,1,2019-07-15T12:07:11.1810000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.834961,41.200001,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:19.0283054Z,1,2019-07-15T11:27:18.9860000Z,"WeatherStation","0CB79D93","8A63CB9641A35326",29.799999,971.143799,41.799999,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:16.4431517Z,1,2019-07-15T12:07:16.3240000Z,"WeatherStation","0CB79D93","D82CEB57E85920CD",30.4,970.819824,41,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:24.2303417Z,1,2019-07-15T11:27:24.1160000Z,"WeatherStation","0CB79D93","D71E9A9398D46B2D",29.700001,971.150146,41.900002,5.2,12,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:21.5251436Z,1,2019-07-15T12:07:21.4500000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.838623,40.799999,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:29.3353577Z,1,2019-07-15T11:27:29.2590000Z,"WeatherStation","0CB79D93","7DC40224726C9028",29.700001,971.091553,41.700001,5.2,9,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:26.6221733Z,1,2019-07-15T12:07:26.5910000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.827393,40.900002,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:34.4383959Z,1,2019-07-15T11:27:34.4010000Z,"WeatherStation","0CB79D93","23BCB41135D1883D",29.700001,971.156982,41.799999,5.2,10,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:31.8172662Z,1,2019-07-15T12:07:31.7340000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.833252,41,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:40.0404530Z,1,2019-07-15T11:27:39.9360000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.140381,42.099998,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:36.9112294Z,1,2019-07-15T12:07:36.8740000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.865723,41,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:45.1464604Z,1,2019-07-15T11:27:45.0760000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.160645,42,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:42.1062586Z,1,2019-07-15T12:07:42.0170000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.794434,40.700001,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:50.3455257Z,1,2019-07-15T11:27:50.2170000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.122803,41.799999,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:47.2013007Z,1,2019-07-15T12:07:47.1430000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.842041,41.099998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:27:55.4335864Z,1,2019-07-15T11:27:55.3590000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.174805,41.799999,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:52.4093230Z,1,2019-07-15T12:07:52.2870000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.857178,40.700001,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:00.5345393Z,1,2019-07-15T11:28:00.5000000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.156006,41.799999,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:07:57.4963474Z,1,2019-07-15T12:07:57.4300000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.826904,40.599998,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:05.7255597Z,1,2019-07-15T11:28:05.6400000Z,"WeatherStation","0CB79D93","7A07D4585DB6C7F4",29.700001,971.144287,41.900002,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:02.6893656Z,1,2019-07-15T12:08:02.5740000Z,"WeatherStation","0CB79D93","944F24BC4F7BA0B5",30.4,970.838867,40.5,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:10.8406059Z,1,2019-07-15T11:28:10.7810000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.094727,41.900002,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:07.7784011Z,1,2019-07-15T12:08:07.7020000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.804932,40.700001,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:15.9416253Z,1,2019-07-15T11:28:15.9220000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.104492,41.900002,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:12.9864298Z,1,2019-07-15T12:08:12.8430000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.818359,40.599998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:21.1316527Z,1,2019-07-15T11:28:21.0630000Z,"WeatherStation","0CB79D93","7A07D4585DB6C7F4",29.700001,971.108643,41.799999,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:18.0914865Z,1,2019-07-15T12:08:17.9840000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.859863,40.400002,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:26.2286698Z,1,2019-07-15T11:28:26.1910000Z,"WeatherStation","0CB79D93","7A07D4585DB6C7F4",29.700001,971.106689,41.700001,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:23.1844796Z,1,2019-07-15T12:08:23.1260000Z,"WeatherStation","0CB79D93","50130EC32C345F56",30.5,970.808594,40.900002,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:31.4247102Z,1,2019-07-15T11:28:31.3330000Z,"WeatherStation","0CB79D93","3387E18368423CC3",29.799999,971.141357,41.599998,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:28.3765217Z,1,2019-07-15T12:08:28.2670000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.832031,40.599998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:36.5217415Z,1,2019-07-15T11:28:36.4760000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.163086,41.799999,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:33.4675812Z,1,2019-07-15T12:08:33.4100000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.849609,40.400002,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:41.7337580Z,1,2019-07-15T11:28:41.6180000Z,"WeatherStation","0CB79D93","7A07D4585DB6C7F4",29.700001,971.149414,41.700001,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:38.5775697Z,1,2019-07-15T12:08:38.5370000Z,"WeatherStation","0CB79D93","50130EC32C345F56",30.5,970.903809,40.299999,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:46.8263789Z,1,2019-07-15T11:28:46.7600000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.144775,41.599998,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:43.7716186Z,1,2019-07-15T12:08:43.6780000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.843262,40.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:51.9294136Z,1,2019-07-15T11:28:51.8850000Z,"WeatherStation","0CB79D93","A7F8E5E3D00F1AD1",29.700001,971.149414,41.200001,5.2,3,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:48.8646314Z,1,2019-07-15T12:08:48.8190000Z,"WeatherStation","0CB79D93","16E96F12DD96ECD8",30.4,970.818604,40.099998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:28:57.1244347Z,1,2019-07-15T11:28:57.0260000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.189209,41.599998,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:54.0696693Z,1,2019-07-15T12:08:53.9600000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.794922,40.400002,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:02.2175053Z,1,2019-07-15T11:29:02.1680000Z,"WeatherStation","0CB79D93","A7F8E5E3D00F1AD1",29.700001,971.118652,41.799999,5.2,3,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:08:59.1596860Z,1,2019-07-15T12:08:59.1020000Z,"WeatherStation","0CB79D93","065204D420FB1746",30.5,970.791748,40.099998,5.799999,14,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:07.4285388Z,1,2019-07-15T11:29:07.3120000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.132568,41.799999,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:04.2817310Z,1,2019-07-15T12:09:04.2440000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.794922,40.5,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:12.5365278Z,1,2019-07-15T11:29:12.4390000Z,"WeatherStation","0CB79D93","88287E9298CD47B5",29.700001,971.109375,41.900002,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:09.4787439Z,1,2019-07-15T12:09:09.3700000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.76416,40.099998,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:17.6405440Z,1,2019-07-15T11:29:17.5790000Z,"WeatherStation","0CB79D93","A66D11D11A59D843",29.799999,971.147705,42,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:14.5787706Z,1,2019-07-15T12:09:14.5130000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.787842,40.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:22.7395777Z,1,2019-07-15T11:29:22.7210000Z,"WeatherStation","0CB79D93","370409FEB9837969",29.700001,971.133057,41.799999,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:19.7768047Z,1,2019-07-15T12:09:19.6540000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.801025,40.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:27.9396103Z,1,2019-07-15T11:29:27.8630000Z,"WeatherStation","0CB79D93","A66D11D11A59D843",29.799999,971.102539,41.599998,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:24.8748277Z,1,2019-07-15T12:09:24.8110000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.775146,40.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:33.0496375Z,1,2019-07-15T11:29:33.0070000Z,"WeatherStation","0CB79D93","A66D11D11A59D843",29.799999,971.106445,41.900002,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:30.0628588Z,1,2019-07-15T12:09:29.9360000Z,"WeatherStation","0CB79D93","378FB5D4E77516A3",30.5,970.791992,40.299999,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:38.1557003Z,1,2019-07-15T11:29:38.1330000Z,"WeatherStation","0CB79D93","3387E18368423CC3",29.799999,971.092529,41.5,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:35.1658876Z,1,2019-07-15T12:09:35.1080000Z,"WeatherStation","0CB79D93","50130EC32C345F56",30.5,970.810303,40,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:43.3517201Z,1,2019-07-15T11:29:43.2760000Z,"WeatherStation","0CB79D93","EA4B628FB89A2528",29.799999,971.098633,41.400002,5.2,1,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:40.2659260Z,1,2019-07-15T12:09:40.2180000Z,"WeatherStation","0CB79D93","50130EC32C345F56",30.5,970.798828,40.299999,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:48.4507534Z,1,2019-07-15T11:29:48.4170000Z,"WeatherStation","0CB79D93","81FB99A2B7AD1E5A",29.799999,971.112549,41.400002,5.2,7,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:45.4759855Z,1,2019-07-15T12:09:45.3580000Z,"WeatherStation","0CB79D93","7884231C83AF81FC",30.6,970.784912,40,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:53.6548151Z,1,2019-07-15T11:29:53.5590000Z,"WeatherStation","0CB79D93","A66D11D11A59D843",29.799999,971.159912,41.299999,5.2,6,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:50.5759738Z,1,2019-07-15T12:09:50.4890000Z,"WeatherStation","0CB79D93","CA690C93A125B888",30.6,970.748779,40.5,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:29:58.7448137Z,1,2019-07-15T11:29:58.7010000Z,"WeatherStation","0CB79D93","EAC1116558EA69C3",29.799999,971.162109,41.5,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:09:55.6760002Z,1,2019-07-15T12:09:55.6300000Z,"WeatherStation","0CB79D93","7884231C83AF81FC",30.6,970.74585,40.400002,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:30:03.9468744Z,1,2019-07-15T11:30:03.8420000Z,"WeatherStation","0CB79D93","EAC1116558EA69C3",29.799999,971.12207,41.299999,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:10:00.8810255Z,1,2019-07-15T12:10:00.7710000Z,"WeatherStation","0CB79D93","7884231C83AF81FC",30.6,970.755371,40.299999,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:30:09.0458622Z,1,2019-07-15T11:30:08.9850000Z,"WeatherStation","0CB79D93","3387E18368423CC3",29.799999,971.122803,41.200001,5.2,4,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:10:05.9810615Z,1,2019-07-15T12:10:05.9120000Z,"WeatherStation","0CB79D93","7884231C83AF81FC",30.6,970.792725,40.400002,5.799999,15,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:30:14.1508938Z,1,2019-07-15T11:30:14.1120000Z,"WeatherStation","0CB79D93","EAC1116558EA69C3",29.799999,971.112305,41.5,5.2,5,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T12:10:11.0710863Z,1,2019-07-15T12:10:11.0530000Z,"WeatherStation","0CB79D93","CA690C93A125B888",30.6,970.790283,40.400002,5.799999,16,"CWF-MX-001"
2019-07-15T00:00:00.0000000,2019-07-15T11:30:19.3609291Z,1,2019-07-15T11:30:19.2550000Z,"WeatherStation","0CB79D93","7A510327EE0057E1",29.9,971.114014,41.599998,5.2,20,"CWF-MX-001"
